dataset_id,term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high
912,treat,Treatment - Control,-0.000684435908307912,0.00116507376883402,-0.587461435161211,0.556893843725677,0.844525750673209,-0.00296793853455493,0.0015990667179391
913,treat,Treatment - Control,-0.000355856817481019,0.00116427208503571,-0.30564747025615,0.759873072929468,0.396169639946981,-0.00263778817235637,0.00192607453739433
914,treat,Treatment - Control,0.000839585209002128,0.00115083464337965,0.729544608195423,0.46566859130138,1.10262451722099,-0.00141600924418299,0.00309517966218724
915,treat,Treatment - Control,-0.000472264526710293,0.00116567993973524,-0.405140820058685,0.685374002777711,0.545036625491602,-0.00275695522609218,0.0018124261726716
916,treat,Treatment - Control,-0.000407818354300631,0.00117546638909149,-0.346941739964024,0.728635087982303,0.456731624046043,-0.00271169014195731,0.00189605343335604
917,treat,Treatment - Control,-0.000147424566346178,0.00116290932625693,-0.126772193684864,0.899120704363969,0.153413288493669,-0.00242668496309551,0.00213183583040315
918,treat,Treatment - Control,-0.00118332259961287,0.00119087428787215,-0.993658702403615,0.32038905468533,1.64210323247444,-0.00351739331395707,0.00115074811473133
919,treat,Treatment - Control,0.000509504326082554,0.00120333820142259,0.423409084395572,0.671996818022271,0.573473693184455,-0.00184899520992693,0.00286800386209204
920,treat,Treatment - Control,-0.000691776488117045,0.00114950792792318,-0.601802276707111,0.547305759464145,0.869581056345542,-0.00294477062678975,0.00156121765055566
921,treat,Treatment - Control,0.00104290560357104,0.00116624889782855,0.894239304759765,0.371193866669998,1.42975522223944,-0.00124290023318244,0.00332871144032452
922,treat,Treatment - Control,0.000528579464098129,0.0011662588382739,0.453226545215678,0.650385619684252,0.620632735751744,-0.00175724585557024,0.00281440478376649
923,treat,Treatment - Control,0.00110534335378472,0.00118843856753281,0.930080345742569,0.352329486145198,1.50500287712132,-0.00122395343641796,0.00343464014398741
924,treat,Treatment - Control,0.000119405850886812,0.0011596311145781,0.10296882291767,0.917987715102919,0.123453247869942,-0.00215342936903829,0.00239224107081192
925,treat,Treatment - Control,-0.000315395907881173,0.00117935030245501,-0.267431913337898,0.789136630646019,0.341652985662373,-0.00262688002584942,0.00199608821008707
926,treat,Treatment - Control,7.56097238789333e-05,0.00116753443563441,0.0647601660141601,0.948364957756349,0.076485738905419,-0.00221271572067481,0.00236393516843268
927,treat,Treatment - Control,0.000239623315469676,0.00120399728792522,0.199023135577494,0.842244647027581,0.247688740707804,-0.00212016800634765,0.00259941463728701
928,treat,Treatment - Control,0.00114222441120027,0.0012058964009251,0.94719945289165,0.343537154116288,1.54146195753063,-0.00122128910369941,0.00350573792609994
929,treat,Treatment - Control,-0.0003106103840292,0.00118139689184404,-0.262917895055885,0.79261386315579,0.3353098940069,-0.00262610574349108,0.00200488497543268
930,treat,Treatment - Control,0.000968916860392108,0.00119576689576037,0.810289082117453,0.417774048777666,1.25920521680158,-0.00137474318920348,0.0033125769099877
931,treat,Treatment - Control,0.000685876323739433,0.00118657854504507,0.5780285903563,0.563244816863158,0.828165962450138,-0.00163977488937685,0.00301152753685572
932,treat,Treatment - Control,-0.00168440642425467,0.00120074645151416,-1.40279941875374,0.160676660391232,2.63776771399676,-0.00403782622378669,0.000669013375277347
933,treat,Treatment - Control,-0.00102560992470956,0.00113847071570616,-0.900866320547745,0.367659400195559,1.44355822313391,-0.00325697152494717,0.00120575167552804
934,treat,Treatment - Control,-0.00146030834740944,0.00116062294320112,-1.25821082201059,0.208315522194687,2.26315775210523,-0.00373508751571452,0.000814470820895639
935,treat,Treatment - Control,-0.000817665428647748,0.00120645126890788,-0.677744265118908,0.497933855018809,1.00597398587568,-0.00318226646480985,0.00154693560751435
936,treat,Treatment - Control,0.00107852955308188,0.00116550038583938,0.925378975576342,0.354768811112724,1.49504891171631,-0.00120580922713085,0.0033628683332946
937,treat,Treatment - Control,2.09024770549265e-05,0.00111744394947312,0.0187056156729669,0.98507594838039,0.021693135670876,-0.00216924741865459,0.00221105237276444
938,treat,Treatment - Control,-0.00171313679998268,0.00116399905686051,-1.47176820280532,0.141083482884315,2.82537899820459,-0.00399453302946787,0.000568259429502511
939,treat,Treatment - Control,0.000765209355750057,0.00117155971704059,0.653154375846083,0.513656759980037,0.961123463265919,-0.00153100549538743,0.00306142420688754
940,treat,Treatment - Control,0.00146361468335516,0.00120903664673124,1.21056271314207,0.226063041931307,2.14520294349076,-0.000906053600227148,0.00383328296693747
941,treat,Treatment - Control,0.00132563635793927,0.00117402781236469,1.1291353952418,0.258840721924287,1.94986348877551,-0.000975415871143869,0.0036266885870224
942,treat,Treatment - Control,-0.000273007768928784,0.00118795005575191,-0.229814180829333,0.818236164919754,0.289410791103916,-0.00260134709363487,0.0020553315557773
943,treat,Treatment - Control,9.01024070639883e-05,0.00119044694099626,0.0756878815519349,0.93966741745742,0.0897778701044172,-0.00224313072279456,0.00242333553692254
944,treat,Treatment - Control,-0.00187657010044963,0.00113951401063629,-1.64681617157281,0.0995958363581012,3.32777075863676,-0.00410997652117554,0.000356836320276286
945,treat,Treatment - Control,-0.000602156409420587,0.00118975389085019,-0.506118462020989,0.612773490778324,0.706574208769877,-0.00293403118595336,0.00172971836711219
946,treat,Treatment - Control,-0.00175339497479185,0.00116122394904881,-1.50995419637022,0.131055112106481,2.93175446448068,-0.00402935209291288,0.000522562143329187
947,treat,Treatment - Control,0.00142661946966512,0.00115315165419593,1.23714817949064,0.21603207582778,2.21068255934092,-0.000833516241271692,0.00368675518060193
948,treat,Treatment - Control,5.48353547673366e-05,0.00113326846199268,0.0483869061977751,0.961407894422842,0.0567794449398206,-0.00216633001555341,0.00227600072508809
949,treat,Treatment - Control,-0.000557391596767782,0.00120328752701745,-0.463223946274394,0.643203853536102,0.636652044930269,-0.00291579181276826,0.0018010086192327
950,treat,Treatment - Control,-0.000477017868980231,0.00116878591271787,-0.408131090381628,0.683177435686255,0.54966776916949,-0.00276779616354503,0.00181376042558457
951,treat,Treatment - Control,-0.00142325982799877,0.00116612136689606,-1.22050746037452,0.222272563156341,2.16959821868262,-0.00370881570871767,0.000862296052720128
952,treat,Treatment - Control,-0.000742739543442301,0.00114685010897931,-0.647634366188737,0.517221464282057,0.951145947792695,-0.00299052445270759,0.00150504536582299
953,treat,Treatment - Control,0.000122825860656366,0.00117938744463324,0.104143774986991,0.91705525229113,0.124919436524998,-0.00218873105464351,0.00243438277595624
954,treat,Treatment - Control,-0.000363358520746312,0.00114823659619905,-0.316449172539108,0.751661598740032,0.411844794287868,-0.00261386089502731,0.00188714385353469
955,treat,Treatment - Control,-0.00158086714233303,0.00115058636219938,-1.37396652200114,0.169452075937131,2.56105078367266,-0.00383597497334677,0.000674240688680714
956,treat,Treatment - Control,-0.000331161633910788,0.00117084088462056,-0.282840852468275,0.777298836669011,0.363458737831403,-0.0026259675993941,0.00196364433157253
957,treat,Treatment - Control,-0.00104447703284631,0.00114826771271038,-0.909611078744805,0.363027653847043,1.46184864432915,-0.00329504039436883,0.00120608632867621
958,treat,Treatment - Control,0.000563452228842375,0.00117999402081623,0.477504308413886,0.633003053617623,0.659715635631257,-0.00174929355393004,0.00287619801161479
959,treat,Treatment - Control,0.000325138980761704,0.00118130472970503,0.275237178507606,0.783134025262032,0.352668863955501,-0.00199017574422699,0.00264045370575039
960,treat,Treatment - Control,-0.000147055698997249,0.0011414583517305,-0.128831418837408,0.897491044052519,0.156030552347755,-0.00238427295824148,0.00209016156024698
961,treat,Treatment - Control,-0.000291104205402903,0.00116288933232385,-0.250328382341574,0.802333409099301,0.317726222672128,-0.00257032541476348,0.00198811700395768
962,treat,Treatment - Control,8.9474061482131e-05,0.0011111826080546,0.0805214739985694,0.935822517904897,0.0956931514222268,-0.00208840383055217,0.00226735195351643
963,treat,Treatment - Control,0.000938309139311182,0.00120019918159728,0.781794516858806,0.434335343961082,1.20311873826722,-0.00141403803089394,0.00329065630951631
964,treat,Treatment - Control,0.000234394340568087,0.00119241522699762,0.196571072946014,0.844163209359631,0.244406140302753,-0.00210269655896439,0.00257148524010057
965,treat,Treatment - Control,0.000454383285453667,0.00120470914394379,0.377172604472957,0.706045337878561,0.502167267435601,-0.00190680324852225,0.00281556981942958
966,treat,Treatment - Control,-0.00143188085975918,0.00114514156094462,-1.25039637770026,0.211154787153936,2.24362713960249,-0.00367631707641061,0.000812555356892254
967,treat,Treatment - Control,0.000275200743213251,0.00117751983968308,0.233712192303546,0.81520842177393,0.294759139079508,-0.00203269573364695,0.00258309722007346
968,treat,Treatment - Control,0.000828565114316268,0.00115351088370661,0.718298479901475,0.472573267251747,1.08139007432329,-0.00143227467352367,0.0030894049021562
969,treat,Treatment - Control,-0.00047870033128837,0.00115160702333223,-0.415680281198034,0.677643972302317,0.561400600730564,-0.00273580862136291,0.00177840795878617
970,treat,Treatment - Control,-0.00213564681346011,0.00118198593404146,-1.80682929631649,0.0707888993279447,3.82033304613504,-0.00445229667441429,0.000181003047494081
971,treat,Treatment - Control,-0.00202880996455137,0.00116912243736178,-1.73532719903106,0.0826828667776151,3.59626777906956,-0.00432024783529814,0.000262627906195395
972,treat,Treatment - Control,0.000101222672248442,0.00118654464868336,0.085308776505598,0.932015914328275,0.101573505537354,-0.00222436210521968,0.00242680744971657
973,treat,Treatment - Control,-0.00127445400604458,0.00120024132541108,-1.0618314659413,0.288312202274405,1.79429619739469,-0.00362688377660692,0.00107797576451776
974,treat,Treatment - Control,-0.000674528017267518,0.00115956409872117,-0.581708262623364,0.560763205066148,0.834536406041913,-0.00294723188852666,0.00159817585399162
975,treat,Treatment - Control,-0.00102660692877165,0.00120646975443842,-0.850918081447888,0.394814859891941,1.34075180446245,-0.00339124419590784,0.00133803033836455
976,treat,Treatment - Control,-0.00142866856292151,0.00118381811686402,-1.20683113610907,0.227497182450358,2.13607941722468,-0.00374890943622103,0.000891572310378003
977,treat,Treatment - Control,0.00176297316487319,0.00117287862655621,1.50311645634605,0.132809015907914,2.91257500570161,-0.00053582670141378,0.00406177303116015
978,treat,Treatment - Control,-0.000236564648647023,0.00117804760362588,-0.200810771923739,0.84084653972443,0.250085572148311,-0.00254549552382746,0.00207236622653341
979,treat,Treatment - Control,-0.000399378467260292,0.00117621991753829,-0.339544043852065,0.734199923400543,0.445755130967012,-0.002704727143534,0.00190597020901342
980,treat,Treatment - Control,-0.00136448785944939,0.00117619827818416,-1.16008319749959,0.246014934476225,2.02318219704319,-0.00366979412336837,0.000940818404469583
981,treat,Treatment - Control,-0.000814521769606291,0.00114421337266341,-0.711861781260527,0.476550370719771,1.06929938180787,-0.00305713877065568,0.0014280952314431
982,treat,Treatment - Control,0.0013367619079892,0.0011715055488184,1.1410632321268,0.253843610483209,1.97798814854921,-0.000959346775383694,0.00363287059136209
983,treat,Treatment - Control,-0.000843988812152852,0.00114345871341387,-0.738101692918209,0.4604526550983,1.11887527248254,-0.00308512670825254,0.00139714908394683
984,treat,Treatment - Control,-0.00151185928708213,0.0011548651480129,-1.30912192621233,0.190493053134762,2.39218970814394,-0.00377535338418793,0.000751634810023669
985,treat,Treatment - Control,0.000193945778740354,0.00117872680445668,0.164538362924352,0.869307349014762,0.202061753860529,-0.00211631630560672,0.00250420786308743
986,treat,Treatment - Control,0.00108944724366729,0.00116815838900576,0.932619458046731,0.351016483217292,1.51038931593162,-0.00120010112702232,0.0033789956143569
987,treat,Treatment - Control,-0.00206542232746652,0.00117093017414934,-1.76391587907197,0.0777461430049998,3.68508508502131,-0.00436040329721043,0.000229558642277391
988,treat,Treatment - Control,-0.00334120943022752,0.00117253848937975,-2.84955202792103,0.00437808445723557,7.83548449897382,-0.00563934263989883,-0.00104307622055622
989,treat,Treatment - Control,-0.00281235529766399,0.00116363737304625,-2.41686573739173,0.0156547903107704,5.99725200545258,-0.00509304263989943,-0.000531667955428545
990,treat,Treatment - Control,9.4728299110669e-06,0.00117615705983132,0.00805405182231823,0.993573865873952,0.00930086825922563,-0.00229575264752084,0.00231469830734298
991,treat,Treatment - Control,-0.000886869280064536,0.00118271379342624,-0.749859589863527,0.453339274702202,1.14133694146488,-0.00320494571919871,0.00143120715906964
992,treat,Treatment - Control,0.00165200676361411,0.0011585072074061,1.42597883988392,0.153874450083729,2.70017439406971,-0.000618625638731922,0.00392263916596014
993,treat,Treatment - Control,-0.00195414325608311,0.00120619774011366,-1.62008532357138,0.105213949635358,3.24860209999509,-0.00431824738493949,0.000409960872773271
994,treat,Treatment - Control,0.00127854900381776,0.00115807885620814,1.10402585882974,0.269581920599884,1.89120434887017,-0.000991243845607535,0.00354834185324305
995,treat,Treatment - Control,0.000355287000218876,0.00114746509643587,0.309627718805941,0.756844074928783,0.401931988200465,-0.0018937032623122,0.00260427726274995
996,treat,Treatment - Control,-0.0014604114967878,0.0011830559152519,-1.2344399600731,0.217039006428459,2.20397374657817,-0.00377915848237859,0.000858335488802994
997,treat,Treatment - Control,0.000215857641789927,0.00118980085393136,0.18142333742381,0.856035302203864,0.224257801456886,-0.00211610918069054,0.00254782446427039
998,treat,Treatment - Control,0.000728903104940209,0.00116099917439646,0.627823964921532,0.530119265099894,0.915611124246404,-0.00154661346295758,0.003004419672838
999,treat,Treatment - Control,-0.000236882344168413,0.0012007422808026,-0.197279922557634,0.843608490075151,0.24535448040099,-0.00259029396925599,0.00211652928091916
1000,treat,Treatment - Control,0.00181606744785232,0.00118351686179128,1.53446689817639,0.124914830711318,3.00098332151657,-0.000503582976354456,0.00413571787205909
1001,treat,Treatment - Control,-0.00152189478821151,0.00115051021127077,-1.32279989634385,0.185901931723257,2.42738633338154,-0.00377685336614778,0.000733063789724758
1002,treat,Treatment - Control,-0.000762132102099477,0.00117943568748005,-0.646183687834502,0.518160402337392,0.948529325479442,-0.00307378357164161,0.00154951936744265
1003,treat,Treatment - Control,3.27460338717563e-05,0.00117216320304093,0.0279364117443746,0.97771286739578,0.0325172550733397,-0.00226465162809157,0.00233014369583508
1004,treat,Treatment - Control,-0.00109952980590279,0.00116216067739395,-0.946108251028077,0.344093375773801,1.53912797622217,-0.00337732287784361,0.00117826326603802
1005,treat,Treatment - Control,-0.00064752718451784,0.00117069127326464,-0.553115239948889,0.580184501684244,0.785416337169309,-0.00294203991713187,0.00164698554809619
1006,treat,Treatment - Control,0.000215419193757331,0.00117415528644047,0.183467379694205,0.85443131155909,0.226963577773759,-0.00208588287992329,0.00251672126743795
1007,treat,Treatment - Control,-0.000139316261255466,0.00119689422113778,-0.116398140115532,0.907337009348671,0.140289588884736,-0.00248518582798963,0.0022065533054787
1008,treat,Treatment - Control,-0.00208588432028778,0.0011678674307412,-1.7860625832882,0.0740891255861062,3.75459438292885,-0.00437486242325786,0.000203093782682293
1009,treat,Treatment - Control,-0.000258812225036702,0.00115301275224706,-0.224466056019166,0.822394676416955,0.282097169280325,-0.00251867569315634,0.00200105124308294
1010,treat,Treatment - Control,-0.00157312730863748,0.00117866526191551,-1.33466842492745,0.181984892196995,2.45810940741485,-0.00388326877182034,0.000737014154545388
1011,treat,Treatment - Control,-0.00250868619839944,0.00117762017757004,-2.13030164239882,0.0331467180528825,4.9149901575433,-0.00481677933390438,-0.000200593062894509
1012,treat,Treatment - Control,-0.000437236906471072,0.00116033806720253,-0.376818548688323,0.706308455271856,0.501629727670833,-0.00271145772807886,0.00183698391513671
1013,treat,Treatment - Control,-0.00174416973651758,0.00119732343782224,-1.45672395730428,0.145192593884863,2.78396022997026,-0.00409088055249485,0.000602541079459697
1014,treat,Treatment - Control,0.0010003966786266,0.00114940880623362,0.870357590094248,0.384105015602584,1.38042729233645,-0.00125240318510447,0.00325319654235766
1015,treat,Treatment - Control,0.000591522399357423,0.00119098902534295,0.496664861531443,0.619425405448771,0.690997539186211,-0.00174277319629721,0.00292581799501206
1016,treat,Treatment - Control,-0.00054310412513086,0.00117609061920217,-0.4617876516176,0.644233606996843,0.63434417278346,-0.00284819938132252,0.00176199113106081
1017,treat,Treatment - Control,0.00116250545706884,0.00118207391151712,0.98344565914397,0.325388147683842,1.61976639332118,-0.00115431683656909,0.00347932775070678
1018,treat,Treatment - Control,0.00135164807785415,0.00116949388232181,1.15575472286414,0.247781497661799,2.01285963230054,-0.000940517811636519,0.00364381396734481
1019,treat,Treatment - Control,0.00134418416520448,0.00115642025238456,1.1623665033821,0.245086623512698,2.02863634882427,-0.00092235788046197,0.00361072621087094
1020,treat,Treatment - Control,-0.00260220770926494,0.00118233583978325,-2.20090402549413,0.0277428189032912,5.17174180473828,-0.00491954337287104,-0.000284872045658851
1021,treat,Treatment - Control,-0.00168392791137032,0.001157091331973,-1.45531114514442,0.145583142564979,2.78008478293521,-0.00395178524886089,0.000583929426120251
1022,treat,Treatment - Control,-0.00174761711847391,0.0011649090321696,-1.50021767383763,0.133558026558167,2.90446141335318,-0.00403079686679174,0.00053556262984391
1023,treat,Treatment - Control,0.000687288027491205,0.00119626264085688,0.574529375086812,0.565609628347845,0.82212141559674,-0.00165734366463906,0.00303191971962147
1024,treat,Treatment - Control,-0.00128459730468353,0.00117022136745719,-1.09773871885015,0.272318597470956,1.8766325830788,-0.00357818903883885,0.00100899442947178
1025,treat,Treatment - Control,-0.000350374552085465,0.00116417757810274,-0.300963150876406,0.763442593847434,0.389408415514619,-0.00263212067677591,0.00193137157260498
1026,treat,Treatment - Control,-0.00327294413091596,0.00117730223996375,-2.78003729188245,0.00543526563483145,7.52343373962309,-0.00558041412016324,-0.000965474141668681
1027,treat,Treatment - Control,-0.00118140348788561,0.0011606168445841,-1.01790999622184,0.308720730661377,1.69562573140898,-0.00345617070312097,0.00109336372734976
1028,treat,Treatment - Control,-0.00223768124846801,0.00119808922811584,-1.86770834421663,0.0618027349349701,4.01618550714971,-0.00458589298584045,0.000110530488904426
1029,treat,Treatment - Control,-0.000669009020698743,0.00115608160587649,-0.578686675143083,0.562800608544758,0.829304206355508,-0.0029348873314059,0.00159686929000841
1030,treat,Treatment - Control,-0.000121955856415057,0.00115019373741283,-0.106030708086949,0.915557987981926,0.127276831120809,-0.00237629415698773,0.00213238244415762
1031,treat,Treatment - Control,0.000423296173381983,0.00119562315600168,0.354038119165858,0.723310315981799,0.467313367102925,-0.00192008215146343,0.00276667449822739
1032,treat,Treatment - Control,-0.00118833526413136,0.00118713713563429,-1.00100925871251,0.316822332211229,1.65825406302144,-0.00351508129468461,0.00113841076642188
1033,treat,Treatment - Control,-0.000415705695778312,0.00113463665986069,-0.366377811051295,0.714083174643332,0.48583596929294,-0.00263955268464409,0.00180814129308747
1034,treat,Treatment - Control,0.000424358091063212,0.0011603784728202,0.365706621592044,0.714584004597048,0.484824474200659,-0.00184994192409998,0.0026986581062264
1035,treat,Treatment - Control,-0.000625673721129948,0.00113188572143637,-0.552771105139453,0.580420156723209,0.784830472967775,-0.00284412896976036,0.00159278152750047
1036,treat,Treatment - Control,0.000289894604549451,0.00118654569364562,0.244318112738465,0.806984456522455,0.309387209133914,-0.00203569222100706,0.00261548143010596
1037,treat,Treatment - Control,0.000645248594660794,0.00119236621380856,0.541149679677513,0.588404418172275,0.765120015440609,-0.00169174624078638,0.00298224343010796
1038,treat,Treatment - Control,0.000159694586267644,0.00121034169136641,0.131941737946214,0.895030375088746,0.159991450224112,-0.00221253153779781,0.0025319207103331
1039,treat,Treatment - Control,-0.000643777054763959,0.0011595964046419,-0.55517337945073,0.578776075376443,0.788922807864194,-0.00291654424446421,0.0016289901349363
1040,treat,Treatment - Control,-0.00029090524147686,0.00116816911952463,-0.249026649150972,0.803340167585758,0.315917080780266,-0.002580474643597,0.00199866416064328
1041,treat,Treatment - Control,-0.000499285440433879,0.00114758665716224,-0.435074281595879,0.663508510579082,0.591813124255733,-0.00274851395761059,0.00174994307674283
1042,treat,Treatment - Control,-0.000401352486390619,0.00118398254166832,-0.338985138940549,0.734620925473859,0.444928103463317,-0.00272191562638471,0.00191921065360348
1043,treat,Treatment - Control,0.000166900226503133,0.00117349424760547,0.142225006082215,0.886902280564575,0.173152938626183,-0.00213310623486852,0.00246690668787479
1044,treat,Treatment - Control,-0.000229472017990527,0.00121479222437331,-0.188898161666213,0.850172634416412,0.234172273015809,-0.00261042102646151,0.00215147699048045
1045,treat,Treatment - Control,3.20007372968736e-05,0.00117282759146506,0.0272851163544843,0.978232327878511,0.0317509523345875,-0.0022666991020495,0.00233070057664324
1046,treat,Treatment - Control,-0.000461870726755784,0.00114674904850414,-0.402765301927447,0.687120889149389,0.541364151836306,-0.00270945756112948,0.00178571610761791
1047,treat,Treatment - Control,-0.000765436263173509,0.0011924460283088,-0.641904325228953,0.520935305733032,0.940823877649236,-0.00310258753216659,0.00157171500581958
1048,treat,Treatment - Control,-0.000456563299452331,0.00118156372496079,-0.386405988781929,0.699196015499104,0.516231131496309,-0.00277238564581446,0.0018592590469098
1049,treat,Treatment - Control,0.000733192555357344,0.00116746452747403,0.628021270114054,0.529990006251553,0.915962939112014,-0.00155499587171983,0.00302138098243451
1050,treat,Treatment - Control,0.00032055694910663,0.00118139620419768,0.271337378575995,0.78613156044391,0.347157324747869,-0.00199493706259315,0.00263605096080641
1051,treat,Treatment - Control,2.59709018276891e-05,0.001187226925068,0.021875263506344,0.982547456915187,0.0254010038492234,-0.00230095111278183,0.00235289291643721
1052,treat,Treatment - Control,0.000266347039338942,0.00118717630186291,0.224353399677025,0.822482328094357,0.281943413540428,-0.00206047575561181,0.0025931698342897
1053,treat,Treatment - Control,-0.000349599921094877,0.0011858609109798,-0.294806851172812,0.768141432443616,0.380556126259558,-0.00267384459728914,0.00197464475509938
1054,treat,Treatment - Control,0.00201949425558416,0.00115297377967972,1.75155262953607,0.0798507640526357,3.64654997763384,-0.000240292827707119,0.00427928133887544
1055,treat,Treatment - Control,0.00153073204288978,0.00119033415523096,1.28596834440391,0.198454109640773,2.33312265652557,-0.000802280030930814,0.00386374411671038
1056,treat,Treatment - Control,-0.00183444586114509,0.00114110273143708,-1.60760798358166,0.107921062607514,3.21195163641956,-0.00407096611742205,0.000402074395131873
1057,treat,Treatment - Control,-0.000429080306994605,0.001154301125848,-0.371723025635431,0.710099079567871,0.493907758117237,-0.00269146894097073,0.00183330832698152
1058,treat,Treatment - Control,0.0010985280843066,0.00118829463053196,0.924457669067159,0.355248081284848,1.49310123747648,-0.00123048659455837,0.00342754276317157
1059,treat,Treatment - Control,0.00211935805989499,0.00114840600041048,1.84547804446986,0.0649680294266473,3.94412624293299,-0.000131476340539245,0.00437019246032923
1060,treat,Treatment - Control,0.00142286622694015,0.0011700878189358,1.21603370611469,0.223972082342544,2.15860918035476,-0.000870463756923032,0.00371619621080334
1061,treat,Treatment - Control,-0.000475929606853102,0.00115489216145119,-0.412098741976972,0.680267050725103,0.555826882165422,-0.00273947664932506,0.00178761743561885
1062,treat,Treatment - Control,0.000979427908111358,0.00118569436280879,0.826037416414117,0.408782867126965,1.29059336345756,-0.00134449033966604,0.00330334615588876
1063,treat,Treatment - Control,-0.000979459033971675,0.00116283425070931,-0.842303220234717,0.399618249006675,1.32330562799757,-0.00325857228535154,0.00129965421740819
1064,treat,Treatment - Control,-0.00314290385327665,0.00115086090270716,-2.73091547891115,0.00631586670837655,7.30680356013799,-0.00539854977379794,-0.000887257932755356
1065,treat,Treatment - Control,0.00158315453581461,0.00116780948076387,1.35566165705305,0.175206844409901,2.51286896034012,-0.000705709987286998,0.00387201905891623
1066,treat,Treatment - Control,0.00180462994404386,0.00116765935705015,1.54551062614946,0.122222800629821,3.03241465026129,-0.000483940341985635,0.00409320023007335
1067,treat,Treatment - Control,0.000601147164959168,0.00114421570422828,0.525379229403789,0.599319589597324,0.73860256370717,-0.0016414744058734,0.00284376873579173
1068,treat,Treatment - Control,-0.000123891355409172,0.00112640769745668,-0.109988022710522,0.912418873773731,0.132231805166137,-0.00233160987433294,0.0020838271635146
1069,treat,Treatment - Control,-9.27680148428145e-05,0.00112090325024442,-0.0827618394563367,0.934040912692026,0.0984423508997642,-0.00228969801547576,0.00210416198579013
1070,treat,Treatment - Control,-0.00164815003500964,0.00119414588955887,-1.38019152385014,0.167527683085406,2.57752858170468,-0.00398863297083158,0.000692332900812292
1071,treat,Treatment - Control,-0.00209229685106477,0.00117623446519002,-1.77880933860135,0.075271025634474,3.73176156017325,-0.00439767404021194,0.000213080338082395
1072,treat,Treatment - Control,0.0012810023346699,0.00116165730939646,1.10273686078336,0.270141454399967,1.88821305012279,-0.000995804154124869,0.00355780882346466
1073,treat,Treatment - Control,0.00115852922249766,0.0011636417878422,0.995606409637444,0.319441419249264,1.64637670802626,-0.00112216677257884,0.00343922521757417
1074,treat,Treatment - Control,0.000409281828316066,0.00117209446581569,0.349188431694571,0.726947850437346,0.460076222646189,-0.0018879811111614,0.00270654476779353
1075,treat,Treatment - Control,-0.000225866537513528,0.0011576170172986,-0.195113352808693,0.845304209440197,0.242457460630283,-0.00249475419930946,0.0020430211242824
1076,treat,Treatment - Control,0.000473280230795587,0.00116896277769176,0.404871942740663,0.685571643089016,0.544620657579476,-0.00181784471274817,0.00276440517433935
1077,treat,Treatment - Control,0.00167037889354045,0.00116491429055701,1.43390711838701,0.151598770223898,2.72167004453851,-0.000612811161027321,0.00395356894810822
1078,treat,Treatment - Control,0.00137464346613004,0.00114414067629892,1.2014636789042,0.22957138750841,2.12298525109682,-0.000867831052663146,0.00361711798492322
1079,treat,Treatment - Control,0.00196077045958954,0.00119565635053254,1.63991138316309,0.101023593694005,3.30723582636333,-0.000382672925340827,0.00430421384451992
1080,treat,Treatment - Control,0.000210016490453484,0.00118017137546922,0.177954231748745,0.85875891971131,0.219674915970957,-0.00210307690105128,0.00252310988195825
1081,treat,Treatment - Control,0.00108872560036822,0.00114805833994286,0.948319055303768,0.342967052994202,1.54385810380968,-0.00116142739807062,0.00333887859880706
1082,treat,Treatment - Control,-0.00102859353146382,0.00117456909933103,-0.875719897662603,0.381182325567144,1.39144686810483,-0.00333070666350628,0.00127351960057864
1083,treat,Treatment - Control,-1.38018077778697e-05,0.00121606982973251,-0.0113495191151199,0.990944588332913,0.0131237078816283,-0.00239725487673934,0.0023696512611836
1084,treat,Treatment - Control,-0.000483017351215555,0.00118389039612255,-0.407991612059295,0.683279833033578,0.54945154851065,-0.0028033998892586,0.00183736518682749
1085,treat,Treatment - Control,-0.00192385168083686,0.00116876354261513,-1.64605723115918,0.0997519766719141,3.32551075990327,-0.00421458613080596,0.000366882769132244
1086,treat,Treatment - Control,0.00133126968882882,0.00118029876636815,1.12790907417892,0.259358321233174,1.94698143712259,-0.000982073384249803,0.00364461276190744
1087,treat,Treatment - Control,-0.000455085010431094,0.00119946850989114,-0.379405550607074,0.704386729364747,0.505560365814803,-0.00280600009040766,0.00189583006954547
1088,treat,Treatment - Control,0.000577981501164504,0.00118207413667979,0.488955373634971,0.624873291380461,0.678364417800017,-0.00173884123378417,0.00289480423611318
1089,treat,Treatment - Control,-0.00152154363449666,0.00119571068791783,-1.2725014921011,0.203194994273057,2.29906323326148,-0.00386509351874522,0.000822006249751888
1090,treat,Treatment - Control,-0.000934399673293146,0.00121387856984979,-0.76976371154552,0.441440069268148,1.1797105067044,-0.00331355795180373,0.00144475860521744
1091,treat,Treatment - Control,0.000347377225142165,0.00115507577688492,0.30073977144512,0.763612938653827,0.389086546920828,-0.0019165296969669,0.00261128414725123
1092,treat,Treatment - Control,0.000498751725433108,0.00118777351587998,0.419904736690143,0.674555047350949,0.567991915168631,-0.00182924158748217,0.00282674503834838
1093,treat,Treatment - Control,-5.72193937218891e-05,0.00115823830273641,-0.0494020907327142,0.960598862034493,0.0579939953877865,-0.00232732475260006,0.00221288596515628
1094,treat,Treatment - Control,0.00138937872318161,0.00119166312384941,1.16591568151704,0.243648538095354,2.03712652858086,-0.000946238081267721,0.00372499552763094
